,id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,misc_val,mo_sold,yr_sold,sale_type,saleprice
51,912,50,RL,65.0,7804,Pave,4,Lvl,4.0,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3.0,3.0,1.0,4.0,622.0,1.0,0.0,500.0,1122.0,GasA,3,Y,5.0,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,6,2,3.0,Detchd,1981.0,1.0,2.0,576.0,3.0,3.0,2,431,44,0,0,0,0,12,2009,WD ,135000
52,2351,60,RL,80.0,16692,Pave,3,Lvl,4.0,Inside,3,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4.0,3.0,1.0,4.0,790.0,2.0,469.0,133.0,1392.0,GasA,3,Y,5.0,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,8,2,3.0,Attchd,1978.0,2.0,2.0,564.0,3.0,3.0,2,0,112,0,0,440,2000,7,2006,WD ,250000
53,330,160,RM,21.0,1476,Pave,4,Lvl,4.0,Inside,3,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3.0,3.0,1.0,6.0,176.0,1.0,0.0,370.0,546.0,GasA,5,Y,5.0,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,200,26,0,0,0,0,3,2010,WD ,76000
54,2586,20,RL,75.0,10170,Pave,4,Lvl,4.0,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,216.0,216.0,GasA,3,Y,5.0,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,8,1,4.0,Attchd,1951.0,1.0,2.0,400.0,3.0,3.0,2,0,0,0,0,0,0,6,2006,WD ,155000
55,224,60,RL,80.0,9364,Pave,4,Lvl,4.0,Corner,3,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3.0,3.0,1.0,5.0,371.0,1.0,0.0,292.0,663.0,GasA,3,Y,5.0,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,8,0,0.0,Attchd,1969.0,3.0,1.0,299.0,3.0,3.0,2,379,36,0,0,0,0,3,2010,WD ,158000
56,98,160,FV,24.0,2544,Pave,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,368.0,5.0,42.0,190.0,600.0,GasA,5,Y,5.0,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,8,0,0.0,Detchd,2004.0,2.0,2.0,480.0,3.0,3.0,2,0,172,0,0,0,0,2,2010,WD ,149500
57,2565,20,RL,82.0,9888,Pave,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,4.0,486.0,1.0,0.0,450.0,936.0,GasA,3,Y,0.0,936,0,0,936,0.0,0.0,1,0,2,1,3,5,8,0,0.0,Attchd,1954.0,1.0,1.0,240.0,3.0,3.0,2,0,0,160,0,0,0,3,2006,WD ,121000
58,1934,20,RL,68.0,7942,Pave,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,85.0,5.0,955.0,0.0,1040.0,GasA,3,Y,3.0,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,8,0,0.0,Attchd,1953.0,3.0,1.0,293.0,3.0,3.0,2,0,0,0,0,0,0,6,2007,WD ,136000
59,997,60,RL,0.0,15038,Pave,2,Lvl,4.0,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,1.0,3.0,138.0,1.0,0.0,778.0,916.0,GasA,4,Y,5.0,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,8,1,3.0,Attchd,1996.0,3.0,2.0,386.0,3.0,3.0,2,168,84,0,0,0,0,11,2008,WD ,173000
60,64,60,RL,92.0,11764,Pave,3,Lvl,4.0,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4.0,3.0,1.0,6.0,524.0,1.0,0.0,628.0,1152.0,GasA,5,Y,5.0,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,8,1,4.0,Attchd,1999.0,3.0,3.0,671.0,3.0,3.0,2,132,57,0,0,0,0,4,2010,WD ,290000
61,1799,60,FV,75.0,9000,Pave,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3.0,3.0,6.0,64.0,1.0,0.0,1120.0,1184.0,GasA,5,Y,5.0,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,8,1,4.0,BuiltIn,2007.0,3.0,2.0,550.0,3.0,3.0,2,208,364,0,0,0,0,8,2007,New,303477
62,230,20,RL,0.0,20062,Pave,3,Low,4.0,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4.0,3.0,4.0,5.0,1092.0,1.0,0.0,328.0,1420.0,GasA,4,Y,5.0,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,8,2,3.0,Attchd,1977.0,2.0,2.0,690.0,3.0,3.0,2,496,0,0,0,0,0,4,2010,WD ,270000
63,1295,50,RM,81.0,7308,Pave,4,Lvl,4.0,Corner,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3.0,3.0,1.0,3.0,360.0,1.0,0.0,576.0,936.0,GasA,4,N,0.0,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,8,1,4.0,Detchd,1920.0,1.0,1.0,225.0,2.0,2.0,0,0,0,236,0,0,0,6,2008,WD ,122250
64,638,20,RL,70.0,8750,Pave,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,172.0,2.0,483.0,727.0,1382.0,GasA,4,Y,0.0,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,8,0,0.0,Attchd,1955.0,1.0,1.0,350.0,3.0,3.0,2,280,0,0,0,0,0,7,2009,WD ,153000
65,2278,20,RL,70.0,8402,Pave,4,Lvl,4.0,Inside,3,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,5.0,206.0,1.0,0.0,914.0,1120.0,GasA,5,Y,5.0,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,30,0,0,0,0,12,2007,New,147000
66,2202,70,RL,63.0,4000,Pave,4,Lvl,4.0,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4.0,3.0,1.0,6.0,246.0,1.0,0.0,285.0,531.0,GasA,3,Y,5.0,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,8,1,4.0,Detchd,1930.0,1.0,1.0,216.0,3.0,3.0,2,0,0,0,0,0,0,6,2007,WD ,148500
67,2833,160,RM,32.0,3363,Pave,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,976.0,976.0,GasA,5,Y,5.0,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,4,0,0.0,Detchd,2004.0,1.0,2.0,380.0,3.0,3.0,2,0,40,0,0,0,0,4,2006,WD ,130000
68,1707,20,RL,94.0,13615,Pave,3,HLS,4.0,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1802.0,1802.0,GasA,5,Y,5.0,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,8,1,4.0,Attchd,2006.0,3.0,3.0,843.0,3.0,3.0,2,158,105,0,0,0,0,6,2007,WD ,372000
69,2428,120,RL,43.0,3013,Pave,4,Lvl,4.0,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4.0,3.0,4.0,6.0,16.0,1.0,0.0,1346.0,1362.0,GasA,5,Y,5.0,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,8,1,4.0,Attchd,2005.0,3.0,2.0,440.0,3.0,3.0,2,142,20,0,0,0,0,4,2006,WD ,213490
70,242,20,RL,44.0,17485,Pave,2,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4.0,3.0,4.0,6.0,1346.0,1.0,0.0,162.0,1508.0,GasA,5,Y,5.0,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,8,2,3.0,Attchd,2009.0,2.0,2.0,572.0,3.0,3.0,2,0,0,0,0,0,0,1,2010,Con,308030
71,1564,20,RL,0.0,23730,Pave,2,Lvl,4.0,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5.0,3.0,2.0,6.0,700.0,1.0,0.0,1140.0,1840.0,GasA,5,Y,5.0,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,8,0,0.0,Attchd,1996.0,3.0,3.0,786.0,3.0,3.0,2,0,46,192,0,0,0,9,2008,WD ,300000
72,2613,20,RL,79.0,8910,Pave,4,Lvl,4.0,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,2.0,5.0,655.0,1.0,0.0,0.0,655.0,GasA,5,Y,5.0,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,8,1,2.0,BuiltIn,1954.0,3.0,2.0,539.0,3.0,3.0,2,0,0,192,0,0,0,7,2006,WD ,159500
73,2832,160,RM,24.0,2522,Pave,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,970.0,970.0,GasA,5,Y,5.0,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,4,0,0.0,Detchd,2004.0,1.0,2.0,380.0,3.0,3.0,2,0,40,0,0,0,0,4,2006,WD ,137500
74,2459,20,RL,73.0,8688,Pave,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1616.0,1616.0,GasA,5,Y,5.0,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,8,0,0.0,Attchd,2005.0,2.0,3.0,834.0,3.0,3.0,2,208,59,0,0,0,0,4,2006,WD ,232000
75,1360,30,RM,0.0,6291,Grvl,3,Lvl,4.0,Inside,3,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,768.0,768.0,GasA,3,Y,5.0,768,0,0,768,0.0,0.0,1,0,1,1,3,4,8,0,0.0,Detchd,1930.0,1.0,2.0,440.0,3.0,3.0,0,0,0,84,0,0,0,7,2008,WD ,93850
76,2723,30,RL,0.0,17529,Pave,4,Lvl,4.0,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,872.0,872.0,GasA,2,N,3.0,872,0,0,872,0.0,0.0,1,0,2,1,2,5,5,1,4.0,Detchd,1924.0,1.0,1.0,322.0,2.0,2.0,0,0,0,116,0,0,0,4,2006,WD ,105000
77,1350,30,RM,60.0,6324,Pave,3,Lvl,4.0,Inside,3,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,520.0,520.0,GasA,2,N,5.0,520,0,0,520,0.0,0.0,1,0,1,1,2,4,8,0,0.0,Detchd,1920.0,1.0,1.0,240.0,2.0,3.0,2,49,0,87,0,0,0,5,2008,WD ,68500
78,136,90,RL,80.0,11600,Pave,4,Lvl,4.0,Corner,3,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3.0,3.0,1.0,3.0,443.0,1.0,0.0,662.0,1105.0,GasA,3,Y,0.0,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,8,0,0.0,Detchd,1960.0,1.0,2.0,480.0,3.0,3.0,2,0,0,0,0,0,0,1,2010,WD ,154300
79,2235,50,RM,50.0,7288,Pave,4,Lvl,4.0,Inside,3,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3.0,1.0,1.0,1.0,0.0,1.0,0.0,936.0,936.0,GasA,5,Y,5.0,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176,0,0,9,2007,WD ,129850
80,1993,70,RM,35.0,4571,Pave,4,Lvl,4.0,Inside,3,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,4.0,168.0,1.0,0.0,448.0,616.0,GasA,5,Y,5.0,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,8,0,0.0,Detchd,1920.0,1.0,2.0,480.0,2.0,2.0,2,280,0,143,0,0,0,6,2007,WD ,114000
81,367,20,RL,63.0,17423,Pave,3,Lvl,4.0,CulDSac,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5.0,3.0,1.0,6.0,1904.0,1.0,0.0,312.0,2216.0,GasA,5,Y,5.0,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,8,1,4.0,Attchd,2009.0,3.0,3.0,1166.0,3.0,3.0,2,0,60,0,0,0,0,7,2009,New,501837
82,1309,50,RM,100.0,12665,Pave,3,Lvl,4.0,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,2.0,1.0,0.0,1.0,0.0,876.0,876.0,GasA,4,Y,5.0,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,8,1,4.0,Detchd,1949.0,1.0,3.0,720.0,3.0,3.0,2,418,0,194,0,0,0,6,2008,WD ,153900
83,402,20,RL,60.0,9000,Pave,4,Lvl,4.0,FR2,3,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,5.0,240.0,1.0,0.0,624.0,864.0,GasA,4,Y,5.0,864,0,0,864,0.0,0.0,1,0,3,1,3,5,8,0,0.0,Detchd,1986.0,1.0,2.0,576.0,3.0,3.0,2,200,0,0,0,0,0,7,2009,WD ,130000
84,1592,120,RM,32.0,4500,Pave,4,Lvl,4.0,FR2,3,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5.0,3.0,1.0,6.0,864.0,1.0,0.0,325.0,1189.0,GasA,5,Y,5.0,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,8,0,0.0,Attchd,1997.0,2.0,2.0,392.0,3.0,3.0,2,0,122,0,0,0,0,4,2008,WD ,160500
85,2409,120,RL,48.0,6373,Pave,4,Lvl,4.0,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5.0,4.0,1.0,6.0,415.0,1.0,0.0,1251.0,1666.0,GasA,5,Y,5.0,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,8,1,4.0,Attchd,2006.0,2.0,2.0,575.0,3.0,3.0,2,228,75,0,0,0,0,6,2006,New,310090
86,539,20,RL,67.0,10083,Pave,4,Lvl,4.0,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0,0.0,4,3,PConc,4.0,3.0,1.0,6.0,833.0,1.0,0.0,343.0,1176.0,GasA,5,Y,5.0,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,8,0,0.0,Attchd,2003.0,2.0,2.0,555.0,3.0,3.0,2,0,41,0,0,0,0,8,2009,WD ,184900
87,1940,20,RL,70.0,13300,Pave,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4.0,3.0,1.0,3.0,377.0,1.0,0.0,551.0,928.0,GasA,3,Y,5.0,928,0,0,928,0.0,0.0,1,0,2,1,3,4,8,0,0.0,Attchd,1956.0,1.0,1.0,252.0,3.0,3.0,2,261,0,156,0,0,0,6,2007,WD ,132000
88,588,20,RL,80.0,9600,Pave,4,Lvl,4.0,Inside,3,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4.0,3.0,2.0,5.0,553.0,3.0,147.0,588.0,1288.0,GasA,3,Y,5.0,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,8,1,2.0,Attchd,1969.0,2.0,2.0,502.0,3.0,3.0,2,312,11,0,0,0,650,8,2009,WD ,163000
89,96,160,FV,30.0,3215,Pave,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4.0,3.0,3.0,6.0,280.0,1.0,0.0,320.0,600.0,GasA,5,Y,5.0,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,8,0,0.0,Detchd,2004.0,2.0,2.0,480.0,3.0,3.0,2,0,172,0,0,0,0,4,2010,ConLD,155000
90,1187,80,RL,0.0,11104,Pave,3,Lvl,4.0,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,3.0,6.0,828.0,1.0,0.0,599.0,1427.0,GasA,4,Y,5.0,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,8,0,0.0,Attchd,1969.0,2.0,2.0,516.0,3.0,3.0,2,0,0,0,0,216,0,5,2008,WD ,183000
91,2154,60,RL,0.0,15295,Pave,1,Lvl,4.0,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4.0,3.0,2.0,6.0,762.0,1.0,0.0,98.0,860.0,GasA,5,Y,5.0,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,6,2,3.0,Attchd,1996.0,2.0,2.0,608.0,3.0,3.0,2,225,32,0,0,0,0,6,2007,WD ,211000
92,550,60,RL,70.0,9109,Pave,4,Lvl,4.0,Inside,3,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,2.0,36.0,6.0,596.0,122.0,754.0,GasA,5,Y,5.0,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,8,0,0.0,Attchd,1994.0,2.0,2.0,495.0,3.0,3.0,2,140,32,0,0,0,0,10,2009,WD ,184000
93,811,90,RL,64.0,7018,Pave,4,Bnk,4.0,Inside,3,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,Y,5.0,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,8,0,0.0,Attchd,1979.0,1.0,2.0,400.0,3.0,3.0,2,0,0,0,0,0,0,6,2009,WD ,118858
94,124,80,RL,0.0,14112,Pave,3,Lvl,4.0,Corner,3,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3.0,3.0,3.0,6.0,1014.0,1.0,0.0,138.0,1152.0,GasA,3,Y,5.0,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,8,1,4.0,Attchd,1964.0,2.0,2.0,484.0,3.0,3.0,2,227,0,0,0,0,0,4,2010,WD ,180500
95,1836,120,FV,80.0,3523,Pave,3,Lvl,4.0,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4.0,3.0,1.0,6.0,60.0,1.0,0.0,1081.0,1141.0,GasA,5,Y,5.0,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,8,0,0.0,Attchd,2006.0,3.0,2.0,484.0,3.0,3.0,2,0,60,0,0,0,0,2,2007,New,166000
96,779,80,RL,88.0,15312,Pave,4,Lvl,4.0,Inside,3,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3.0,3.0,3.0,4.0,588.0,1.0,0.0,550.0,1138.0,GasA,5,Y,5.0,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,8,1,3.0,Attchd,1960.0,2.0,2.0,480.0,3.0,3.0,2,0,0,0,0,140,0,3,2009,COD,148000
97,1886,20,RL,74.0,7450,Pave,3,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,438.0,2.0,206.0,250.0,894.0,GasA,4,Y,5.0,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,7,1,4.0,Detchd,1966.0,1.0,2.0,396.0,3.0,3.0,2,0,72,0,0,0,0,1,2007,WD ,124000
98,1724,120,RL,60.0,7313,Pave,4,Lvl,4.0,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5.0,3.0,1.0,6.0,1153.0,1.0,0.0,408.0,1561.0,GasA,5,Y,5.0,1561,0,0,1561,1.0,0.0,2,0,2,1,5,6,8,1,4.0,Attchd,2005.0,3.0,2.0,556.0,3.0,3.0,2,203,47,0,0,0,0,8,2007,WD ,277500
99,2450,60,RL,83.0,10019,Pave,3,Lvl,4.0,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,4,3,PConc,4.0,3.0,1.0,5.0,527.0,1.0,0.0,815.0,1342.0,GasA,5,Y,5.0,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,8,1,5.0,Attchd,1995.0,2.0,3.0,725.0,3.0,3.0,2,307,169,168,0,0,0,6,2006,WD ,350000
100,1013,20,RL,53.0,15401,Pave,3,HLS,4.0,CulDSac,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5.0,3.0,4.0,6.0,1337.0,1.0,0.0,547.0,1884.0,GasA,5,Y,5.0,1884,0,0,1884,1.0,0.0,2,0,2,1,5,7,8,1,4.0,Attchd,2004.0,3.0,3.0,670.0,3.0,3.0,2,214,76,0,0,0,0,9,2008,WD ,387000
101,2084,30,RL,58.0,9098,Pave,3,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,2.0,5.0,348.0,1.0,0.0,180.0,528.0,GasA,5,Y,5.0,605,0,0,605,1.0,0.0,1,0,2,1,3,5,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,144,0,0,0,7,2007,WD ,86000
102,1184,20,RL,103.0,16280,Pave,4,Lvl,4.0,Inside,3,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,4.0,5.0,2.0,6.0,1044.0,3.0,382.0,0.0,1426.0,GasA,5,Y,5.0,1671,0,0,1671,1.0,0.0,3,0,3,1,5,6,8,1,4.0,Attchd,1976.0,2.0,2.0,550.0,3.0,3.0,2,280,90,0,0,0,0,5,2008,WD ,290000
103,728,30,C (all),72.0,9392,Pave,4,Lvl,4.0,Corner,3,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,3,2,CBlock,2.0,3.0,1.0,1.0,0.0,1.0,0.0,245.0,245.0,GasA,3,N,5.0,797,0,0,797,0.0,0.0,1,0,2,1,3,5,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36,94,0,0,0,9,2009,WD ,44000
